merchant_name,category_id,category_name
ТОО ARTYKSHYLYK CTT,85700,Элементы системы охлаждения
ALL-PARTS,96363,Тормозная система
AVATAR,96363,Тормозная система
AutoCARS,96363,Тормозная система
AutoRoom,96363,Тормозная система
Autoboom,96363,Тормозная система
Autogas Kazakhstan,96363,Тормозная система
Avtozap,96363,Тормозная система
CTOgram,96363,Тормозная система
Diagnost-motor,96363,Тормозная система
Doctorcar ECB,96363,Тормозная система
EAST BREEZE,96363,Тормозная система
FORMENTOR,96363,Тормозная система
ForCars,96363,Тормозная система
Fora,96363,Тормозная система
Fresh breeze,96363,Тормозная система
GBI,96363,Тормозная система
Home textile,96363,Тормозная система
KST AUTO,96363,Тормозная система
POISK24,96363,Тормозная система
Smart Technology,96363,Тормозная система
TS-MARKET,96363,Тормозная система
VideoHub,96363,Тормозная система
Vita-Avto,96363,Тормозная система
_ALGA_,96363,Тормозная система
АВТО МАРКЕТ.0,96363,Тормозная система
АвтоБутик в Караганде,96363,Тормозная система
АвтоДом Ак Жол,96363,Тормозная система
Автокит,96363,Тормозная система
ИП GARAGE RENT,96363,Тормозная система
ИП Шеметов,96363,Тормозная система
О'КЕЙ,96363,Тормозная система
Прайс,96363,Тормозная система
ТОО ARTYKSHYLYK CTT,96363,Тормозная система
ALL-PARTS,86150,Комплектующие тормозной системы
AVATAR,86150,Комплектующие тормозной системы
