merchant_name,root_category_id,root_category_name
Амирлан,3703,Unknown
Асылым,3703,Unknown
Атмосфера,3703,Unknown
Боргоз,3703,Unknown
Гарышкер,3703,Unknown
ДОЛЯМИ.kz,3703,Unknown
ДОМ СЧАСТЬЕ,3703,Unknown
Жасмин,3703,Unknown
Золотая лавка от Johnny Depp,3703,Unknown
ИП Goodki,3703,Unknown
ИП Maratovna,3703,Unknown
ИП Nofilet,3703,Unknown
ИП PREMIUM SMARTPHONE,3703,Unknown
ИП QPICK,3703,Unknown
ИП Wolf,3703,Unknown
ИП «Айя»,3703,Unknown
ИП АЙДАРОВА,3703,Unknown
ИП Атагаев,3703,Unknown
ИП Байгузиева,3703,Unknown
ИП Баялин,3703,Unknown
ИП Бейсенбек,3703,Unknown
ИП Дінмұхамед,3703,Unknown
ИП Ердаулет,3703,Unknown
ИП ЖАНАБАЕВ БАУРЖАН ЗЕЙНУЛЛОВИЧ,3703,Unknown
ИП Жакушова,3703,Unknown
ИП Жараспай,3703,Unknown
ИП Жумалина,3703,Unknown
ИП Калауова,3703,Unknown
ИП Касенова,3703,Unknown
ИП Куанышев С.Д.,3703,Unknown
ИП ЛИДЕР,3703,Unknown
ИП МАЖЕНОВ,3703,Unknown
ИП МУСАХАНОВА,3703,Unknown
ИП Нарбаев,3703,Unknown
ИП САПАРОВА,3703,Unknown
ИП Сагинаев М.С.,3703,Unknown
ИП Сапина,3703,Unknown
ИП Скендирова,3703,Unknown
ИП Сулейменова,3703,Unknown
ИП Элина,3703,Unknown
Империя чехлов,3703,Unknown
Ип Болатбек,3703,Unknown
Ип Гауһар,3703,Unknown
Ип Токмурзина,3703,Unknown
Ип Шәкімов,3703,Unknown
Ип Қартжанова Тілектес,3703,Unknown
КАЙНАР,3703,Unknown
Кави Syltan,3703,Unknown
Казахтелеком Магазин,3703,Unknown
МОБИЛКА,3703,Unknown
Магазин Мобилла,3703,Unknown
"Мама, развивай",3703,Unknown
Медина Амина,3703,Unknown
Мобильник,3703,Unknown
Мурат,3703,Unknown
О'КЕЙ,3703,Unknown
Оригинал,3703,Unknown
ПРИОЛЬ,3703,Unknown
Планета Электроники,3703,Unknown
Пять Звезд,3703,Unknown
Смарт шоп,3703,Unknown
СмартКЗ,3703,Unknown
Соло,3703,Unknown
"ТОО ""MOBILE-KZ1",3703,Unknown
Техно,3703,Unknown
ТехноGRAD,3703,Unknown
ТехноМир,3703,Unknown
Точка Связи,3703,Unknown
ФУТУРАМА,3703,Unknown
Фирменный магазин (Evrika Retail Group),3703,Unknown
Электро тайм,3703,Unknown
Юпитер,3703,Unknown
Яблоко,3703,Unknown
AGANAS,3703,Unknown
ALL IN,3703,Unknown
Aksuek,3703,Unknown
Artface Сompany,3703,Unknown
Crazy_case,3703,Unknown
DNA Tech,3703,Unknown
DOMALISPRO,3703,Unknown
EAST BREEZE,3703,Unknown
Evrika,3703,Unknown
Fora,3703,Unknown
Fresh breeze,3703,Unknown
Hi-Tech (Хайтек),3703,Unknown
MarketPlace,3703,Unknown
MaxiExpress,3703,Unknown
Mechta.kz,3703,Unknown
Miras,3703,Unknown
Mobilion 2,3703,Unknown
My Case,3703,Unknown
Oma.kz,3703,Unknown
Phone.mobile.krg,3703,Unknown
Power Plus,3703,Unknown
QazTech,3703,Unknown
RSHOPPING KZ,3703,Unknown
SH,3703,Unknown
Sauda24.kz,3703,Unknown
Smart Technology,3703,Unknown
SmartLife,3703,Unknown
Sulpak,3703,Unknown
Svyaznoi,3703,Unknown
TechnoDom.kz,3703,Unknown
TechnoLider,3703,Unknown
Vertex,3703,Unknown
_ALGA_,3703,Unknown
Атмосфера,3703,Unknown
ИП Goodki,3703,Unknown
ИП QPICK,3703,Unknown
Империя чехлов,3703,Unknown
Ип Болатбек,3703,Unknown
Мурат,3703,Unknown
О'КЕЙ,3703,Unknown
ТехноGRAD,3703,Unknown
Юпитер,3703,Unknown
2People,3677,Unknown
ALL IN,3677,Unknown
ALSER.kz,3677,Unknown
AQ-Store,3677,Unknown
AT_phone,3677,Unknown
Akses,3677,Unknown
Akses.03,3677,Unknown
Artface Сompany,3677,Unknown
BEST PRICE,3677,Unknown
Bek group,3677,Unknown
Comfort to your home,3677,Unknown
Crazy_case,3677,Unknown
DILLION MART “DMR”,3677,Unknown
Dragon,3677,Unknown
E-COM.kz,3677,Unknown
E-Commerce,3677,Unknown
EAST BREEZE,3677,Unknown
Europharma Алматы,3677,Unknown
Europharma Нур-Султан,3677,Unknown
Fora,3677,Unknown
Fresh breeze,3677,Unknown
GB-Academy,3677,Unknown
GBI,3677,Unknown
Hoco.kz,3677,Unknown
KupiSam.kz,3677,Unknown
MARWIN-МЕЛОМАН,3677,Unknown
Magnit-it,3677,Unknown
Mechta.kz,3677,Unknown
Mia store,3677,Unknown
Mobile Technology,3677,Unknown
Mobilix,3677,Unknown
My Case,3677,Unknown
New case,3677,Unknown
Nur.mobile.pvl,3677,Unknown
Perspective,3677,Unknown
Power Plus,3677,Unknown
Price-less,3677,Unknown
Qajet All,3677,Unknown
QazTech,3677,Unknown
REAL-PRICE.kz,3677,Unknown
SAB_Phones,3677,Unknown
Sauda24.kz,3677,Unknown
Smart Technology,3677,Unknown
SmartLife,3677,Unknown
Sulpak,3677,Unknown
TechnoLider,3677,Unknown
TechoHub.,3677,Unknown
VERTEL Store,3677,Unknown
_ALGA_,3677,Unknown
i Salem,3677,Unknown
iSpace,3677,Unknown
smartmobi.kz,3677,Unknown
БЕРЕКЕ HOME,3677,Unknown
ДОЛЯМИ.kz,3677,Unknown
ИП Goodki,3677,Unknown
ИП L-MARKET,3677,Unknown
ИП Maratovna,3677,Unknown
ИП QPICK,3677,Unknown
ИП АУКИРОВА Д.А,3677,Unknown
ИП Жумалина,3677,Unknown
ИП Оразбаев,3677,Unknown
ИП Сапина,3677,Unknown
Империя чехлов,3677,Unknown
МагазинНаЗападе,3677,Unknown
О'КЕЙ,3677,Unknown
ПРИОЛЬ,3677,Unknown
Планета Электроники,3677,Unknown
ТехноGRAD,3677,Unknown
2People,3707,Unknown
ALL IN,3707,Unknown
ALSER.kz,3707,Unknown
AQ-Store,3707,Unknown
ART CASE,3707,Unknown
AT_phone,3707,Unknown
Akses,3707,Unknown
BEST PRICE,3707,Unknown
Bek group,3707,Unknown
Comfort to your home,3707,Unknown
Crazy_case,3707,Unknown
DILLION MART “DMR”,3707,Unknown
DOMALISPRO,3707,Unknown
DSilk Road,3707,Unknown
DigitalGrad.kz,3707,Unknown
Dragon,3707,Unknown
E-Commerce,3707,Unknown
EAST BREEZE,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GB-Academy,3707,Unknown
Hoco.kz,3707,Unknown
KupiSam.kz,3707,Unknown
Mari,3707,Unknown
Mechta.kz,3707,Unknown
Mia store,3707,Unknown
Mobile Technology,3707,Unknown
Mobilix,3707,Unknown
My Case,3707,Unknown
New case,3707,Unknown
Nur.mobile.pvl,3707,Unknown
Perspective,3707,Unknown
Power Plus,3707,Unknown
Price-less,3707,Unknown
Pro-integrator,3707,Unknown
Qajet All,3707,Unknown
SAB_Phones,3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
SmartTech Distribution,3707,Unknown
Sulpak,3707,Unknown
TechnoLider,3707,Unknown
Techno_hub,3707,Unknown
VERTEL Store,3707,Unknown
ZAIRA-HOME,3707,Unknown
_ALGA_,3707,Unknown
i Salem,3707,Unknown
iSpace,3707,Unknown
БЕРЕКЕ HOME,3707,Unknown
ИП Maratovna,3707,Unknown
ИП NUKICH D,3707,Unknown
ИП QPICK,3707,Unknown
ИП Бекбаева,3707,Unknown
ИП Оразбаев,3707,Unknown
ИП упрощенное,3707,Unknown
Империя чехлов,3707,Unknown
Ип Қартжанова Тілектес,3707,Unknown
Казахтелеком Магазин,3707,Unknown
О'КЕЙ,3707,Unknown
ALSER.kz,3707,Unknown
ART CASE,3707,Unknown
Akses.03,3707,Unknown
Artface Сompany,3707,Unknown
Crazy_case,3707,Unknown
EAST BREEZE,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
Hoco.kz,3707,Unknown
Mechta.kz,3707,Unknown
Mi Akses,3707,Unknown
New case,3707,Unknown
Power Plus,3707,Unknown
QazTech,3707,Unknown
R-Case,3707,Unknown
Smart Technology,3707,Unknown
Sulpak,3707,Unknown
Tehnika alemy,3707,Unknown
_ALGA_,3707,Unknown
iSpace,3707,Unknown
ИП QPICK,3707,Unknown
ИП АУКИРОВА Д.А,3707,Unknown
ИП Жумалина,3707,Unknown
ИП Оразбаев,3707,Unknown
ИП Сапина,3707,Unknown
МагазинНаЗападе,3707,Unknown
О'КЕЙ,3707,Unknown
1.kz,3707,Unknown
2People,3707,Unknown
A-T STORE,3707,Unknown
ABC Retail,3707,Unknown
ALL IN,3707,Unknown
ALSER.kz,3707,Unknown
ALSI,3707,Unknown
AQ-Store,3707,Unknown
ARLAN STORE,3707,Unknown
ART CASE,3707,Unknown
AT_phone,3707,Unknown
AUKEY Official,3707,Unknown
Abal,3707,Unknown
Akses,3707,Unknown
Akses.03,3707,Unknown
Albion Group,3707,Unknown
Anika,3707,Unknown
Anzhela shop,3707,Unknown
AppleSin,3707,Unknown
AriKon,3707,Unknown
Art case store,3707,Unknown
Artface Сompany,3707,Unknown
Astana-mobile,3707,Unknown
Atomic store,3707,Unknown
Avtozvuk_Almaty,3707,Unknown
BALON.KZ,3707,Unknown
BEST PRICE,3707,Unknown
BS KAZAKHSTAN,3707,Unknown
Bless Company,3707,Unknown
Car Life,3707,Unknown
Crazy_case,3707,Unknown
DISTI,3707,Unknown
DJI,3707,Unknown
DLT store,3707,Unknown
DPDS,3707,Unknown
DSilk Road,3707,Unknown
Desiredmarket,3707,Unknown
Discount shop,3707,Unknown
Dragon,3707,Unknown
E-COM.kz,3707,Unknown
EAST BREEZE,3707,Unknown
ESTET,3707,Unknown
Europharma Алматы,3707,Unknown
Europharma Нур-Султан,3707,Unknown
Evrika,3707,Unknown
FishXsize,3707,Unknown
ForCars,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GADGET TIME,3707,Unknown
GBI,3707,Unknown
GoodZone,3707,Unknown
HOME VIBE,3707,Unknown
Hi-Tech (Хайтек),3707,Unknown
Hoco.kz,3707,Unknown
IML supply China (Shenzhen) Co.Ltd,3707,Unknown
IT Sklad,3707,Unknown
ITmarket,3707,Unknown
JQ_store almaty,3707,Unknown
KHANTEMIR,3707,Unknown
KST AUTO,3707,Unknown
Kizash.KZ,3707,Unknown
KupiSam.kz,3707,Unknown
LUXE SHOP,3707,Unknown
Limon.kz,3707,Unknown
M-Technics.kz,3707,Unknown
MARKETELLA SHOP,3707,Unknown
MARWIN-МЕЛОМАН,3707,Unknown
MD Tech,3707,Unknown
MF- Shamoi,3707,Unknown
Magnit-it,3707,Unknown
Mandarin,3707,Unknown
Mari,3707,Unknown
MarketPlace,3707,Unknown
MaxiExpress,3707,Unknown
Mechta.kz,3707,Unknown
MegaGadget,3707,Unknown
MegaNetwork.kz,3707,Unknown
Mi Akses,3707,Unknown
Mia store,3707,Unknown
MirGadgets,3707,Unknown
Miralem AD,3707,Unknown
Mobi Go,3707,Unknown
MobiHouse,3707,Unknown
Mobila Park,3707,Unknown
Mobile Shop,3707,Unknown
Mobile Technology,3707,Unknown
Mobilion 2,3707,Unknown
Mobitel,3707,Unknown
My Case,3707,Unknown
NAVI-SYSTEMS,3707,Unknown
NOVOTELL,3707,Unknown
New case,3707,Unknown
Nur tehnika,3707,Unknown
Nur.mobile.pvl,3707,Unknown
OMAR store,3707,Unknown
Oma.kz,3707,Unknown
PANDA-SHOP,3707,Unknown
PRINTERSHOP.KZ,3707,Unknown
PRO MARKET,3707,Unknown
Phone.mobile.krg,3707,Unknown
Phonezone.kz,3707,Unknown
Power Plus,3707,Unknown
Pro WoW,3707,Unknown
Pro-integrator,3707,Unknown
QazTech,3707,Unknown
Qazaq Service,3707,Unknown
Qmobile,3707,Unknown
Qyran Shop,3707,Unknown
REAL-PRICE.kz,3707,Unknown
REZO MARKET,3707,Unknown
Robostore,3707,Unknown
SAB_Phones,3707,Unknown
SIN.KZ,3707,Unknown
SKS,3707,Unknown
SOLO NUTRITION,3707,Unknown
SONY CENTRE (Evrika Retail Group),3707,Unknown
Safi Market,3707,Unknown
Sale. Kz,3707,Unknown
Sali Tel,3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
SmartLife,3707,Unknown
SmartShop,3707,Unknown
Smart_Market,3707,Unknown
Smartshop,3707,Unknown
Sulpak,3707,Unknown
SuperSale,3707,Unknown
Svyaznoi,3707,Unknown
T.kz,3707,Unknown
Techno life,3707,Unknown
TechnoDom.kz,3707,Unknown
TechoHub.,3707,Unknown
TehnoFon,3707,Unknown
Tehnogrup KZ,3707,Unknown
TerraByte.kz,3707,Unknown
Top Solution,3707,Unknown
Top-sale,3707,Unknown
TopShop,3707,Unknown
Totu_kz,3707,Unknown
Trendshop,3707,Unknown
Ucontay.kz,3707,Unknown
Update.kz,3707,Unknown
Upgrade_shop,3707,Unknown
Vertex,3707,Unknown
XL-Service,3707,Unknown
Xiaomi store official,3707,Unknown
XinCan,3707,Unknown
YOUSHOP,3707,Unknown
ZERO,3707,Unknown
Zuminc.kz,3707,Unknown
_ALGA_,3707,Unknown
artomolli,3707,Unknown
bestcyclel,3707,Unknown
biggadget,3707,Unknown
ecost.kz,3707,Unknown
iCenter,3707,Unknown
iPro,3707,Unknown
iPro_kz,3707,Unknown
iSpace,3707,Unknown
k_store_kz,3707,Unknown
markettop.kz,3707,Unknown
mix-mobi,3707,Unknown
smartmobi.kz,3707,Unknown
t_mobile_kz,3707,Unknown
«Best Erke»,3707,Unknown
АВТО-МАРКЕТ,3707,Unknown
АЛСИ-АЗИЯ-СИСТЕМ2,3707,Unknown
АСТРОН ГРУПП,3707,Unknown
Адал,3707,Unknown
Айжарык,3707,Unknown
Алмател,3707,Unknown
Амир,3707,Unknown
Атмосфера,3707,Unknown
ДОЛЯМИ.kz,3707,Unknown
ИП G.R,3707,Unknown
ИП Goodki,3707,Unknown
ИП L-MARKET,3707,Unknown
ИП Photo Solution,3707,Unknown
ИП QPICK,3707,Unknown
ИП ЕЛГЕЛДИНА,3707,Unknown
ИП Жумалина,3707,Unknown
ИП Коржов Д.Е.,3707,Unknown
ИП Нурахмет,3707,Unknown
ИП Оразбаев,3707,Unknown
ИП Ракишова,3707,Unknown
ИП Сатқан,3707,Unknown
Империя чехлов,3707,Unknown
Ип Гауһар,3707,Unknown
Ип Крючков,3707,Unknown
Казахтелеком Магазин,3707,Unknown
Магазин Мобилла,3707,Unknown
Магазин ЭлеКтроника,3707,Unknown
МагазинНаЗападе,3707,Unknown
Мурат,3707,Unknown
О'КЕЙ,3707,Unknown
ПРИОЛЬ,3707,Unknown
Планета Электроники,3707,Unknown
Продажа электроники,3707,Unknown
СмартКЗ,3707,Unknown
ТехноGRAD,3707,Unknown
Фирменный магазин (Evrika Retail Group),3707,Unknown
Юпитер,3707,Unknown
1.kz,3707,Unknown
2People,3707,Unknown
A-T STORE,3707,Unknown
ALL IN,3707,Unknown
Akses,3707,Unknown
Anika,3707,Unknown
Artface Сompany,3707,Unknown
EAST BREEZE,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GBI,3707,Unknown
M-Technics.kz,3707,Unknown
MaxiExpress,3707,Unknown
Mia store,3707,Unknown
My Case,3707,Unknown
PRO MARKET,3707,Unknown
Power Plus,3707,Unknown
SIN.KZ,3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
Sulpak,3707,Unknown
TechnoDom.kz,3707,Unknown
TopShop,3707,Unknown
Trendshop,3707,Unknown
Vertex,3707,Unknown
XL-Service,3707,Unknown
_ALGA_,3707,Unknown
iSpace,3707,Unknown
«Best Erke»,3707,Unknown
ИП ADIKO.DMC,3707,Unknown
ИП L-MARKET,3707,Unknown
ИП Оразбаев,3707,Unknown
О'КЕЙ,3707,Unknown
Aksuek,3707,Unknown
Sds_shop,3707,Unknown
ИП Оразбаев,3707,Unknown
1.kz,3707,Unknown
2People,3707,Unknown
A-T STORE,3707,Unknown
ABC Retail,3707,Unknown
ALL IN,3707,Unknown
ALSER.kz,3707,Unknown
ALSI,3707,Unknown
ART CASE,3707,Unknown
AUKEY Official,3707,Unknown
Air Systems of Kazakhstan (ASK),3707,Unknown
Akses,3707,Unknown
Akses.03,3707,Unknown
Anika,3707,Unknown
Anzhela shop,3707,Unknown
Artface Сompany,3707,Unknown
Astana cases,3707,Unknown
BEST PRICE,3707,Unknown
BS KAZAKHSTAN,3707,Unknown
Best-Market,3707,Unknown
Crazy_case,3707,Unknown
DIZI STORE,3707,Unknown
DJI,3707,Unknown
DNA Tech,3707,Unknown
DYX POWER,3707,Unknown
Desiredmarket,3707,Unknown
Dragon,3707,Unknown
E-COM.kz,3707,Unknown
E-Commerce,3707,Unknown
EAST BREEZE,3707,Unknown
Empire Kazakhstan,3707,Unknown
Europharma Алматы,3707,Unknown
Europharma Запад,3707,Unknown
Europharma Нур-Султан,3707,Unknown
Europharma Усть-Каменогорск,3707,Unknown
Europharma Южный Казахстан,3707,Unknown
Evrika,3707,Unknown
FDR,3707,Unknown
FastForward Gifts & Souvenirs,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GADGET TIME,3707,Unknown
GB-Academy,3707,Unknown
GBI,3707,Unknown
GoodZone,3707,Unknown
HOKO MARKET,3707,Unknown
HOME VIBE,3707,Unknown
Hoco.kz,3707,Unknown
INTANT-HOME.KZ,3707,Unknown
IT Sklad,3707,Unknown
Innovation Solution Group,3707,Unknown
KABINKA.KZ,3707,Unknown
KOSMO,3707,Unknown
Kaztorque,3707,Unknown
M-Technics.kz,3707,Unknown
MD Tech,3707,Unknown
MS Group,3707,Unknown
Magnit-it,3707,Unknown
Mandarin,3707,Unknown
Marina,3707,Unknown
MaxiExpress,3707,Unknown
Mechta.kz,3707,Unknown
MegaNetwork.kz,3707,Unknown
Mia store,3707,Unknown
Mobilion 2,3707,Unknown
My Case,3707,Unknown
MyKosmo,3707,Unknown
New case,3707,Unknown
Nova Energy,3707,Unknown
Nur tehnika,3707,Unknown
OMAR store,3707,Unknown
PRO MARKET,3707,Unknown
Phone.mobile.krg,3707,Unknown
Power Plus,3707,Unknown
Pro-integrator,3707,Unknown
Pro.mobile18,3707,Unknown
RBS Phone,3707,Unknown
REAL-PRICE.kz,3707,Unknown
Robostore,3707,Unknown
SONY CENTRE (Evrika Retail Group),3707,Unknown
Sagan arnap,3707,Unknown
Sale. Kz,3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
SmartLife,3707,Unknown
Smartshop,3707,Unknown
Sonifer,3707,Unknown
Sulpak,3707,Unknown
SuperSale,3707,Unknown
Svyaznoi,3707,Unknown
TechnoDom.kz,3707,Unknown
TechnoLider,3707,Unknown
Tehnogrup KZ,3707,Unknown
Top-sale,3707,Unknown
TopShop,3707,Unknown
Trendshop,3707,Unknown
Ucontay.kz,3707,Unknown
Vertex,3707,Unknown
Vita-Avto,3707,Unknown
XL-Service,3707,Unknown
Xiaomi Store Almaty,3707,Unknown
Xiaomi store official,3707,Unknown
_ALGA_,3707,Unknown
biggadget,3707,Unknown
iSpace,3707,Unknown
markettop.kz,3707,Unknown
mix-mobi,3707,Unknown
t_mobile_kz,3707,Unknown
«Best Erke»,3707,Unknown
АЛСИ-АЗИЯ-СИСТЕМ1,3707,Unknown
"ИП ""Техно Холод",3707,Unknown
ИП Dorbix,3707,Unknown
ИП ELECTRO ART,3707,Unknown
ИП G.R,3707,Unknown
ИП Goodki,3707,Unknown
ИП QPICK,3707,Unknown
ИП Ким К.А.,3707,Unknown
ИП Кустубаев,3707,Unknown
ИП Оразбаев,3707,Unknown
Империя чехлов,3707,Unknown
Ип Крючков,3707,Unknown
Казахтелеком Магазин,3707,Unknown
О'КЕЙ,3707,Unknown
ПРИОЛЬ,3707,Unknown
Планета Электроники,3707,Unknown
Пять Звезд,3707,Unknown
СмартКЗ,3707,Unknown
СпиногрЫз,3707,Unknown
ТехноGRAD,3707,Unknown
Фирменный магазин (Evrika Retail Group),3707,Unknown
Фирменный магазин Алисы,3707,Unknown
1music.kz,3707,Unknown
2People,3707,Unknown
A-T STORE,3707,Unknown
ALL IN,3707,Unknown
ALSER.kz,3707,Unknown
Akses.03,3707,Unknown
Anzhela shop,3707,Unknown
Artface Сompany,3707,Unknown
Crazy_case,3707,Unknown
EAST BREEZE,3707,Unknown
Evrika,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GBI,3707,Unknown
IT Sklad,3707,Unknown
KupiSam.kz,3707,Unknown
LUXE SHOP,3707,Unknown
M-Technics.kz,3707,Unknown
MARKETELLA SHOP,3707,Unknown
Magnit-it,3707,Unknown
Mechta.kz,3707,Unknown
Miralem AD,3707,Unknown
Music 2030,3707,Unknown
Music Land,3707,Unknown
PRINTERSHOP.KZ,3707,Unknown
Power Plus,3707,Unknown
Pro-integrator,3707,Unknown
SONY CENTRE (Evrika Retail Group),3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
SmartLife,3707,Unknown
Smartshop,3707,Unknown
Sulpak,3707,Unknown
TechnoDom.kz,3707,Unknown
TechoHub.,3707,Unknown
TerraByte.kz,3707,Unknown
Top-sale,3707,Unknown
Trendshop,3707,Unknown
Vertex,3707,Unknown
X-Pro,3707,Unknown
XL-Service,3707,Unknown
YM-petro,3707,Unknown
_ALGA_,3707,Unknown
biggadget,3707,Unknown
ecost.kz,3707,Unknown
iSpace,3707,Unknown
smartmobi.kz,3707,Unknown
«Best Erke»,3707,Unknown
ИП Goodki,3707,Unknown
ИП L-MARKET,3707,Unknown
ИП QPICK,3707,Unknown
ИП Оразбаев,3707,Unknown
Казахтелеком Магазин,3707,Unknown
О'КЕЙ,3707,Unknown
ПРИОЛЬ,3707,Unknown
Планета Электроники,3707,Unknown
ТехноGRAD,3707,Unknown
1.kz,3707,Unknown
20aksessuary24,3707,Unknown
2People,3707,Unknown
A-T STORE,3707,Unknown
ALL IN,3707,Unknown
ALSER.kz,3707,Unknown
ALSI,3707,Unknown
ARLAN STORE,3707,Unknown
AUKEY Official,3707,Unknown
Akses,3707,Unknown
Akses.03,3707,Unknown
AliShop19,3707,Unknown
Anika,3707,Unknown
Art case store,3707,Unknown
Artface Сompany,3707,Unknown
Atomic store,3707,Unknown
BEST PRICE,3707,Unknown
BS KAZAKHSTAN,3707,Unknown
CLEVER ALMATY,3707,Unknown
CONSOLE.KZ,3707,Unknown
Crazy_case,3707,Unknown
DJI,3707,Unknown
E-COM.kz,3707,Unknown
EAST BREEZE,3707,Unknown
Evrika,3707,Unknown
Fora,3707,Unknown
Fresh breeze,3707,Unknown
GB-Academy,3707,Unknown
GBI,3707,Unknown
GoodZone,3707,Unknown
Hoco.kz,3707,Unknown
IT Sklad,3707,Unknown
KupiSam.kz,3707,Unknown
LUXE SHOP,3707,Unknown
M-Technics.kz,3707,Unknown
MARWIN-МЕЛОМАН,3707,Unknown
Magnit-it,3707,Unknown
Mechta.kz,3707,Unknown
Mi Akses,3707,Unknown
Mia store,3707,Unknown
Miralem AD,3707,Unknown
MobiHouse,3707,Unknown
Mobile Technology,3707,Unknown
My Case,3707,Unknown
Nur tehnika,3707,Unknown
Nur.mobile.pvl,3707,Unknown
PRINTERSHOP.KZ,3707,Unknown
PRO MARKET,3707,Unknown
Phone.mobile.krg,3707,Unknown
Power Plus,3707,Unknown
QazTech,3707,Unknown
REAL-PRICE.kz,3707,Unknown
SAMSUNG ELECTRONICS KAZAKHSTAN,3707,Unknown
Sauda24.kz,3707,Unknown
Smart Technology,3707,Unknown
Smartshop,3707,Unknown
Sulpak,3707,Unknown
TechnoDom.kz,3707,Unknown
TechnoLider,3707,Unknown
Tehnogrup KZ,3707,Unknown
TerraByte.kz,3707,Unknown
Top Solution,3707,Unknown
Top-sale,3707,Unknown
